t      	v      	nai    	nass   	ki     	kss    	cai    	cass   	cansr  	cajsr  	Jrel   	CaMKt  	Jup    	Jtr    	Jdiff  	JdiffNa	JdiffK 	Jleak  	INa    	INaL   	Ito    	ICaL   	ICaNa  	ICaK   	IKr    	IKs    	IK1    	INaCa_i	INaCa_ss	INaCa  	INaK   	IKb    	INab   	IpCa   	ICab   	Ist    	dt     	APD    
2.788017e+00      	36.5419	7.21911	7.2174 	144.435	144.434	8.49391e-05	0.000677554	1.59021	1.40389	0.494242	0.0119937	8.38295e-05	0.00185387	0.00294039	-0.000861541	-0.00075102	0.000417431	-3.08409	-0.146793	0.663979	-1.81071	-0.386786	0.556031	0.172199	0.00118364	7.44295e-05	0.0254657	-0.00146258	0.0240032	0.1961 	0.286743	-0.00188879	7.26027e-05	-0.000560972	0      	0.005  	272.099
2.838017e+00      	36.714 	7.21912	7.21748	144.435	144.434	8.49736e-05	0.000723907	1.59021	1.3945 	0.505781	0.0119944	8.68988e-05	0.00194765	0.00317112	-0.000823094	-0.000759655	0.00041743	-2.94641	-0.145921	0.676485	-1.80342	-0.38713	0.561097	0.172249	0.00122967	7.31908e-05	0.0257667	-0.003016	0.0227507	0.196298	0.287766	-0.00187825	7.26277e-05	-0.000555869	0      	0.005  	272.099
2.888017e+00      	36.878 	7.21912	7.21756	144.435	144.434	8.50109e-05	0.000771976	1.5902 	1.38494	0.516576	0.0119952	8.99458e-05	0.002043	0.00341043	-0.000785157	-0.000768303	0.000417429	-2.81611	-0.145082	0.688413	-1.79564	-0.387326	0.565787	0.172337	0.00127607	7.20284e-05	0.026057	-0.0046358	0.0214212	0.196486	0.28874	-0.00186821	7.26547e-05	-0.000551039	0      	0.005  	272.099
2.938017e+00      	37.0345	7.21913	7.21764	144.435	144.434	8.50509e-05	0.00082173	1.5902 	1.37525	0.526632	0.011996	9.29649e-05	0.00213976	0.00365817	-0.000747727	-0.000776946	0.000417427	-2.69275	-0.144276	0.699775	-1.78744	-0.387389	0.570121	0.17246	0.00132281	7.09368e-05	0.0263371	-0.00631604	0.0200211	0.196666	0.289667	-0.00185866	7.26838e-05	-0.000546465	0      	0.005  	272.099
2.988017e+00      	37.1838	7.21913	7.21772	144.435	144.434	8.5094e-05	0.000873139	1.59019	1.36543	0.535957	0.0119969	9.59517e-05	0.00223777	0.00391417	-0.000710797	-0.000785568	0.000417426	-2.5759	-0.143501	0.710588	-1.77888	-0.387333	0.574119	0.172617	0.00136988	6.99107e-05	0.0266076	-0.00805116	0.0185565	0.196838	0.290551	-0.00184958	7.2715e-05	-0.000542134	0      	0.005  	272.099
3.038017e+00      	37.3263	7.21914	7.2178 	144.435	144.434	8.514e-05	0.000926167	1.59019	1.35551	0.54456	0.0119979	9.89023e-05	0.00233685	0.00417828	-0.000674364	-0.000794152	0.000417425	-2.46517	-0.142756	0.720865	-1.77001	-0.387168	0.5778 	0.172807	0.00141726	6.89456e-05	0.0268691	-0.00983594	0.0170331	0.197002	0.291393	-0.00184092	7.27484e-05	-0.000538029	0      	0.005  	272.099
3.088017e+00      	37.4622	7.21914	7.21788	144.435	144.434	8.51892e-05	0.000980779	1.59018	1.34549	0.552455	0.011999	0.000101814	0.00243685	0.00445032	-0.00063842	-0.000802684	0.000417423	-2.36019	-0.14204	0.73062	-1.76085	-0.386907	0.581182	0.173027	0.00146495	6.80372e-05	0.0271219	-0.0116655	0.0154565	0.197158	0.292196	-0.00183269	7.2784e-05	-0.000534138	0      	0.005  	272.099
3.138017e+00      	37.5918	7.21915	7.21795	144.435	144.434	8.52416e-05	0.00103694	1.59018	1.3354 	0.559656	0.0120002	0.000104684	0.00253762	0.00473008	-0.000602961	-0.000811152	0.000417422	-2.26061	-0.141352	0.739867	-1.75147	-0.386558	0.584283	0.173276	0.00151293	6.71815e-05	0.0273666	-0.0135351	0.0138315	0.197308	0.292961	-0.00182485	7.28221e-05	-0.000530448	0      	0.005  	272.099
3.188017e+00      	37.7156	7.21915	7.21802	144.435	144.434	8.52973e-05	0.0010946	1.59017	1.32525	0.566182	0.0120014	0.000107511	0.00263901	0.00501738	-0.000567981	-0.000819544	0.00041742	-2.16611	-0.140692	0.748619	-1.74188	-0.386132	0.587118	0.173553	0.00156119	6.63751e-05	0.0276036	-0.0154405	0.0121632	0.19745	0.29369	-0.00181738	7.28625e-05	-0.000526949	0      	0.005  	272.099
3.238017e+00      	37.8337	7.21916	7.2181 	144.435	144.434	8.53565e-05	0.00115373	1.59017	1.31506	0.57205	0.0120028	0.000110293	0.00274088	0.00531201	-0.000533474	-0.000827849	0.000417419	-2.07639	-0.140058	0.756892	-1.73212	-0.385637	0.589704	0.173856	0.00160972	6.56147e-05	0.0278334	-0.0173774	0.010456	0.197587	0.294385	-0.00181026	7.29054e-05	-0.000523628	0      	0.005  	272.099
3.288017e+00      	37.9463	7.21916	7.21817	144.435	144.434	8.54191e-05	0.00121428	1.59016	1.30482	0.577281	0.0120042	0.000113031	0.00284311	0.00561376	-0.000499434	-0.000836057	0.000417417	-1.99117	-0.139449	0.764698	-1.72223	-0.385079	0.592055	0.174184	0.0016585	6.48971e-05	0.0280564	-0.0193421	0.00871429	0.197717	0.295048	-0.00180349	7.29509e-05	-0.000520477	0      	0.005  	272.099
3.338017e+00      	38.0538	7.21917	7.21824	144.435	144.434	8.54854e-05	0.00127622	1.59015	1.29457	0.581896	0.0120057	0.000115725	0.00294555	0.00592242	-0.000465854	-0.00084416	0.000417415	-1.91018	-0.138864	0.772051	-1.71221	-0.384467	0.594185	0.174536	0.00170753	6.42198e-05	0.0282729	-0.0213308	0.00694214	0.197841	0.295679	-0.00179703	7.29989e-05	-0.000517485	0      	0.005  	272.099
3.388017e+00      	38.1564	7.21917	7.21831	144.435	144.434	8.55553e-05	0.00133949	1.59015	1.28431	0.585919	0.0120073	0.000118373	0.0030481	0.00623777	-0.000432728	-0.00085215	0.000417413	-1.83318	-0.138303	0.778963	-1.70211	-0.383806	0.596107	0.17491	0.00175679	6.35801e-05	0.0284834	-0.0233399	0.00514344	0.19796	0.296281	-0.00179089	7.30496e-05	-0.000514644	0      	0.005  	272.099
3.438017e+00      	38.2543	7.21917	7.21838	144.435	144.434	8.5629e-05	0.00140406	1.59014	1.27405	0.589372	0.012009	0.000120978	0.00315063	0.00655961	-0.000400051	-0.00086002	0.000417411	-1.75993	-0.137765	0.785448	-1.69193	-0.383103	0.597833	0.175305	0.00180629	6.29757e-05	0.0286882	-0.0253664	0.00332184	0.198073	0.296855	-0.00178503	7.3103e-05	-0.000511947	0      	0.005  	272.099
3.488017e+00      	38.3476	7.21917	7.21845	144.435	144.434	8.57065e-05	0.00146987	1.59013	1.2638 	0.59228	0.0120108	0.00012354	0.00325304	0.00688769	-0.000367815	-0.000867764	0.000417409	-1.69022	-0.137249	0.791519	-1.68171	-0.382361	0.599377	0.175721	0.00185599	6.24044e-05	0.0288877	-0.0274069	0.00148081	0.198181	0.297402	-0.00177945	7.31593e-05	-0.000509385	0      	0.005  	272.099
3.538017e+00      	38.4367	7.21918	7.21851	144.435	144.434	8.57879e-05	0.0015369	1.59012	1.25358	0.594668	0.0120126	0.000126061	0.00335524	0.00722182	-0.000336016	-0.000875376	0.000417407	-1.62386	-0.136753	0.797188	-1.67144	-0.381587	0.600748	0.176155	0.00190591	6.18642e-05	0.0290822	-0.0294586	-0.000376394	0.198285	0.297923	-0.00177413	7.32183e-05	-0.000506951	0      	0.005  	272.099
3.588017e+00      	38.5217	7.21918	7.21858	144.435	144.434	8.58733e-05	0.00160509	1.59011	1.24338	0.596561	0.0120146	0.000128541	0.00345712	0.00756176	-0.000304647	-0.000882853	0.000417405	-1.56064	-0.136277	0.802468	-1.66116	-0.380785	0.601957	0.176608	0.00195603	6.13533e-05	0.029272	-0.0315187	-0.00224669	0.198383	0.29842	-0.00176907	7.32802e-05	-0.000504639	0      	0.005  	272.099
3.638017e+00      	38.6027	7.21918	7.21864	144.435	144.434	8.59628e-05	0.00167439	1.5901 	1.23323	0.597982	0.0120166	0.000130983	0.00355861	0.00790729	-0.000273702	-0.000890189	0.000417403	-1.50041	-0.135821	0.80737	-1.65087	-0.379958	0.603014	0.177078	0.00200634	6.08699e-05	0.0294575	-0.0335847	-0.00412719	0.198477	0.298894	-0.00176425	7.33451e-05	-0.000502442	0      	0.005  	272.099
3.688017e+00      	38.68  	7.21919	7.21871	144.435	144.434	8.60564e-05	0.00174477	1.5901 	1.22313	0.598957	0.0120187	0.000133389	0.00365962	0.00825821	-0.000243176	-0.000897381	0.0004174	-1.44299	-0.135384	0.811906	-1.64058	-0.379109	0.603928	0.177565	0.00205683	6.04126e-05	0.029639	-0.0356541	-0.00601517	0.198567	0.299345	-0.00175965	7.34129e-05	-0.000500355	0      	0.005  	272.099
3.738017e+00      	38.7537	7.21919	7.21877	144.435	144.434	8.61542e-05	0.00181619	1.59009	1.21308	0.599511	0.0120209	0.00013576	0.00376008	0.00861429	-0.000213061	-0.000904426	0.000417398	-1.38822	-0.134964	0.816088	-1.63031	-0.378243	0.604709	0.178066	0.0021075	5.99797e-05	0.0298167	-0.0377247	-0.00790809	0.198652	0.299775	-0.00175528	7.34838e-05	-0.000498372	0      	0.005  	272.099
3.788017e+00      	38.824 	7.21919	7.21883	144.435	144.434	8.62563e-05	0.00188859	1.59008	1.20309	0.599668	0.0120232	0.000138098	0.00385992	0.00897531	-0.000183354	-0.000911323	0.000417395	-1.33597	-0.134561	0.819928	-1.62006	-0.377362	0.605364	0.178583	0.00215834	5.95698e-05	0.0299908	-0.0397944	-0.00980356	0.198734	0.300185	-0.00175111	7.35578e-05	-0.000496488	0      	0.005  	272.099
3.838017e+00      	38.8909	7.21919	7.21889	144.435	144.434	8.63627e-05	0.00196194	1.59007	1.19317	0.599451	0.0120255	0.000140405	0.00395907	0.00934108	-0.000154048	-0.000918068	0.000417393	-1.2861	-0.134174	0.823437	-1.60985	-0.376469	0.605901	0.179113	0.00220935	5.91819e-05	0.0301618	-0.0418611	-0.0116993	0.198812	0.300575	-0.00174714	7.36348e-05	-0.000494697	0      	0.005  	272.099
3.888017e+00      	38.9547	7.21919	7.21895	144.435	144.434	8.64735e-05	0.0020362	1.59006	1.18333	0.598883	0.012028	0.000142684	0.00405749	0.00971137	-0.000125138	-0.00092466	0.00041739	-1.23849	-0.133804	0.826625	-1.59968	-0.375566	0.606328	0.179656	0.0022605	5.88145e-05	0.0303297	-0.0439231	-0.0135934	0.198886	0.300947	-0.00174336	7.37151e-05	-0.000492997	0      	0.005  	272.099
3.938017e+00      	39.0155	7.2192 	7.21901	144.435	144.434	8.65887e-05	0.00211132	1.59004	1.17356	0.597986	0.0120305	0.000144937	0.00415512	0.010086	-9.66179e-05	-0.000931098	0.000417387	-1.193 	-0.133448	0.829504	-1.58956	-0.374655	0.60665	0.180212	0.00231181	5.84667e-05	0.0304949	-0.0459786	-0.0154837	0.198957	0.301301	-0.00173977	7.37985e-05	-0.000491381	0      	0.005  	272.099
3.988017e+00      	39.0734	7.2192 	7.21907	144.435	144.434	8.67084e-05	0.00218727	1.59003	1.16388	0.596783	0.012033	0.000147165	0.00425192	0.0104647	-6.84833e-05	-0.000937382	0.000417384	-1.14954	-0.133106	0.832083	-1.57949	-0.373738	0.606876	0.180779	0.00236326	5.81373e-05	0.0306576	-0.0480261	-0.0173685	0.199024	0.301638	-0.00173635	7.38851e-05	-0.000489846	0      	0.005  	272.099
4.038017e+00      	39.1285	7.2192 	7.21912	144.435	144.433	8.68327e-05	0.002264	1.59002	1.15428	0.595293	0.0120357	0.000149372	0.00434784	0.0108474	-4.07287e-05	-0.00094351	0.000417381	-1.10799	-0.132779	0.834374	-1.56948	-0.372816	0.60701	0.181358	0.00241485	5.78254e-05	0.030818	-0.0500641	-0.0192461	0.199088	0.301958	-0.00173309	7.39751e-05	-0.000488388	0      	0.005  	272.099
4.088017e+00      	39.181 	7.2192 	7.21918	144.435	144.433	8.69617e-05	0.00234147	1.59001	1.14478	0.593538	0.0120384	0.000151558	0.00444285	0.0112337	-1.33491e-05	-0.000949482	0.000417378	-1.06826	-0.132465	0.836386	-1.55954	-0.371893	0.607058	0.181946	0.00246657	5.75302e-05	0.0309763	-0.0520913	-0.021115	0.199149	0.302263	-0.00173	7.40683e-05	-0.000487004	0      	0.005  	272.099
4.138017e+00      	39.2309	7.2192 	7.21924	144.435	144.433	8.70952e-05	0.00241966	1.59   	1.13537	0.591536	0.0120412	0.000153726	0.00453692	0.0116236	1.36603e-05	-0.0009553	0.000417375	-1.03025	-0.132163	0.838128	-1.54966	-0.370967	0.607026	0.182545	0.00251842	5.72506e-05	0.0311326	-0.0541064	-0.0229737	0.199207	0.302554	-0.00172706	7.41649e-05	-0.00048569	0      	0.005  	272.099
4.188017e+00      	39.2784	7.2192 	7.21929	144.435	144.433	8.72335e-05	0.00249851	1.58999	1.12606	0.589305	0.0120441	0.000155878	0.00463002	0.0120169	4.03045e-05	-0.000960962	0.000417372	-0.993877	-0.131874	0.839611	-1.53986	-0.370042	0.606918	0.183153	0.00257039	5.6986e-05	0.0312873	-0.0561083	-0.024821	0.199263	0.302829	-0.00172426	7.42648e-05	-0.000484444	0      	0.005  	272.099
4.238017e+00      	39.3235	7.21921	7.21934	144.435	144.433	8.73765e-05	0.00257799	1.58997	1.11685	0.586862	0.012047	0.000158016	0.00472212	0.0124132	6.6588e-05	-0.000966469	0.000417369	-0.959059	-0.131596	0.840843	-1.53014	-0.369118	0.60674	0.183769	0.00262248	5.67357e-05	0.0314404	-0.0580959	-0.0266555	0.199315	0.303091	-0.0017216	7.43681e-05	-0.00048326	0      	0.005  	272.099
4.288017e+00      	39.3664	7.21921	7.2194 	144.435	144.433	8.75243e-05	0.00265806	1.58996	1.10774	0.584224	0.01205	0.000160142	0.0048132	0.0128126	9.25157e-05	-0.000971822	0.000417365	-0.925717	-0.131329	0.841835	-1.52049	-0.368196	0.606495	0.184394	0.00267468	5.64987e-05	0.0315922	-0.0600683	-0.0284761	0.199365	0.30334	-0.00171908	7.44748e-05	-0.000482138	0      	0.005  	272.099
4.338017e+00      	39.4072	7.21921	7.21945	144.435	144.433	8.7677e-05	0.00273869	1.58995	1.09873	0.581407	0.0120531	0.000162257	0.00490325	0.0132147	0.000118092	-0.000977023	0.000417362	-0.893777	-0.131074	0.842593	-1.51092	-0.367276	0.606189	0.185027	0.00272699	5.62747e-05	0.0317427	-0.0620247	-0.0302819	0.199413	0.303577	-0.00171669	7.4585e-05	-0.000481075	0      	0.005  	272.099
4.388017e+00      	39.4458	7.21921	7.2195 	144.435	144.433	8.78345e-05	0.00281985	1.58994	1.08983	0.578426	0.0120562	0.000164364	0.00499225	0.0136195	0.000143321	-0.000982072	0.000417358	-0.863171	-0.130828	0.843128	-1.50143	-0.366361	0.605823	0.185667	0.0027794	5.60628e-05	0.0318922	-0.0639641	-0.0320719	0.199458	0.303801	-0.00171441	7.46987e-05	-0.000480066	0      	0.005  	272.099
4.438017e+00      	39.4825	7.21921	7.21955	144.435	144.433	8.79969e-05	0.00290149	1.58992	1.08103	0.575293	0.0120594	0.000166464	0.00508018	0.0140266	0.000168208	-0.00098697	0.000417355	-0.833833	-0.130592	0.843448	-1.49203	-0.365449	0.605403	0.186313	0.00283191	5.58626e-05	0.0320408	-0.065886	-0.0338452	0.199501	0.304014	-0.00171226	7.48158e-05	-0.000479112	0      	0.005  	272.099
4.488017e+00      	39.5173	7.21921	7.2196 	144.435	144.433	8.81643e-05	0.00298358	1.58991	1.07234	0.572023	0.0120626	0.000168559	0.00516705	0.014436	0.000192756	-0.000991719	0.000417351	-0.805701	-0.130366	0.84356	-1.48271	-0.364543	0.604932	0.186966	0.00288452	5.56734e-05	0.0321887	-0.0677897	-0.035601	0.199541	0.304215	-0.00171022	7.49365e-05	-0.000478208	0      	0.005  	272.099
4.538017e+00      	39.5503	7.21921	7.21965	144.435	144.433	8.83367e-05	0.00306609	1.58989	1.06376	0.568628	0.0120659	0.000170651	0.00525283	0.0148475	0.00021697	-0.000996321	0.000417347	-0.778718	-0.130149	0.843473	-1.47349	-0.363641	0.604412	0.187625	0.00293722	5.54948e-05	0.0323359	-0.0696745	-0.0373386	0.19958	0.304406	-0.00170828	7.50606e-05	-0.000477352	0      	0.005  	272.099
4.588017e+00      	39.5814	7.21921	7.2197 	144.435	144.433	8.85141e-05	0.00314899	1.58988	1.05528	0.565118	0.0120693	0.00017274	0.00533754	0.0152609	0.000240855	-0.00100078	0.000417344	-0.752827	-0.12994	0.843195	-1.46434	-0.362746	0.603848	0.18829	0.00299001	5.53262e-05	0.0324826	-0.0715399	-0.0390574	0.199616	0.304587	-0.00170646	7.51883e-05	-0.000476543	0      	0.005  	272.099
4.638017e+00      	39.611 	7.21921	7.21975	144.435	144.433	8.86965e-05	0.00323224	1.58986	1.04692	0.561506	0.0120727	0.000174829	0.00542115	0.0156761	0.000264413	-0.00100509	0.00041734	-0.727978	-0.12974	0.842732	-1.45529	-0.361857	0.60324	0.188959	0.00304289	5.51673e-05	0.0326289	-0.0733856	-0.0407567	0.19965	0.304758	-0.00170473	7.53196e-05	-0.000475779	0      	0.005  	272.099
4.688017e+00      	39.6388	7.21922	7.21979	144.435	144.433	8.8884e-05	0.0033158	1.58985	1.03866	0.5578 	0.0120762	0.000176919	0.00550368	0.0160928	0.000287648	-0.00100926	0.000417336	-0.70412	-0.129548	0.842092	-1.44633	-0.360974	0.602594	0.189634	0.00309585	5.50175e-05	0.0327749	-0.075211	-0.0424361	0.199683	0.304919	-0.00170309	7.54545e-05	-0.000475058	0      	0.005  	272.099
4.738017e+00      	39.6652	7.21922	7.21984	144.435	144.433	8.90765e-05	0.00339966	1.58983	1.03051	0.554011	0.0120797	0.000179012	0.00558513	0.016511	0.000310566	-0.00101329	0.000417332	-0.681208	-0.129364	0.841283	-1.43746	-0.360098	0.601909	0.190313	0.00314889	5.48765e-05	0.0329208	-0.0770158	-0.044095	0.199714	0.305072	-0.00170155	7.55929e-05	-0.000474377	0      	0.005  	272.099
4.788017e+00      	39.69  	7.21922	7.21989	144.435	144.433	8.92742e-05	0.00348376	1.58982	1.02247	0.550147	0.0120833	0.000181108	0.00566548	0.0169304	0.000333169	-0.00101717	0.000417328	-0.659196	-0.129186	0.84031	-1.42868	-0.359229	0.60119	0.190996	0.00320201	5.47438e-05	0.0330667	-0.0787997	-0.045733	0.199743	0.305215	-0.0017001	7.57349e-05	-0.000473736	0      	0.005  	272.099
4.838017e+00      	39.7134	7.21922	7.21993	144.435	144.433	8.94771e-05	0.00356809	1.5898 	1.01454	0.546216	0.012087	0.000183208	0.00574476	0.017351	0.000355462	-0.00102093	0.000417324	-0.638044	-0.129016	0.839182	-1.41998	-0.358368	0.600439	0.191683	0.0032552	5.46191e-05	0.0332126	-0.0805623	-0.0473498	0.19977	0.305351	-0.00169873	7.58805e-05	-0.000473132	0      	0.005  	272.099
4.888017e+00      	39.7354	7.21922	7.21998	144.435	144.433	8.96851e-05	0.00365261	1.58979	1.00672	0.542227	0.0120906	0.000185315	0.00582296	0.0177724	0.000377448	-0.00102455	0.00041732	-0.617711	-0.128853	0.837903	-1.41138	-0.357513	0.599656	0.192374	0.00330846	5.45021e-05	0.0333586	-0.0823035	-0.048945	0.199796	0.305478	-0.00169744	7.60298e-05	-0.000472564	0      	0.005  	272.099
4.938017e+00      	39.7561	7.21922	7.22002	144.435	144.433	8.98983e-05	0.00373729	1.58977	0.998997	0.538185	0.0120944	0.000187428	0.00590008	0.0181947	0.00039913	-0.00102803	0.000417315	-0.59816	-0.128696	0.836482	-1.40287	-0.356667	0.598845	0.193068	0.00336179	5.43924e-05	0.0335048	-0.0840231	-0.0505183	0.19982	0.305598	-0.00169623	7.61826e-05	-0.00047203	0      	0.005  	272.099
4.988017e+00      	39.7754	7.21922	7.22006	144.435	144.433	9.01167e-05	0.0038221	1.58975	0.991385	0.534099	0.0120982	0.00018955	0.00597615	0.0186176	0.000420512	-0.00103139	0.000417311	-0.579356	-0.128546	0.834922	-1.39446	-0.355827	0.598007	0.193765	0.00341518	5.42897e-05	0.0336513	-0.0857207	-0.0520694	0.199843	0.30571	-0.00169509	7.63391e-05	-0.00047153	0      	0.005  	272.099
5.038017e+00      	39.7936	7.21922	7.22011	144.435	144.433	9.03403e-05	0.00390701	1.58974	0.983878	0.529973	0.012102	0.000191681	0.00605115	0.019041	0.000441598	-0.00103462	0.000417307	-0.561265	-0.128401	0.833232	-1.38613	-0.354996	0.597143	0.194464	0.00346864	5.41938e-05	0.0337982	-0.0873964	-0.0535982	0.199864	0.305815	-0.00169403	7.64992e-05	-0.000471062	0      	0.005  	272.099
5.088017e+00      	39.8106	7.21922	7.22015	144.435	144.433	9.05691e-05	0.00399198	1.58972	0.976477	0.525814	0.0121059	0.000193822	0.00612511	0.0194647	0.000462391	-0.00103772	0.000417302	-0.543854	-0.128262	0.831415	-1.3779	-0.354172	0.596256	0.195167	0.00352216	5.41042e-05	0.0339455	-0.0890499	-0.0551044	0.199884	0.305913	-0.00169304	7.6663e-05	-0.000470624	0      	0.005  	272.099
5.138017e+00      	39.8264	7.21922	7.22019	144.435	144.433	9.08032e-05	0.00407699	1.5897 	0.969178	0.521627	0.0121098	0.000195975	0.00619802	0.0198886	0.000482895	-0.0010407	0.000417298	-0.527093	-0.128129	0.829478	-1.36975	-0.353356	0.595347	0.195871	0.00357574	5.40208e-05	0.0340933	-0.0906813	-0.0565879	0.199903	0.306005	-0.00169211	7.68303e-05	-0.000470216	0      	0.005  	272.099
5.188017e+00      	39.8412	7.21922	7.22023	144.435	144.433	9.10426e-05	0.00416202	1.58969	0.961983	0.517417	0.0121137	0.000198139	0.0062699	0.0203125	0.000503112	-0.00104355	0.000417293	-0.510954	-0.128001	0.827427	-1.3617	-0.352547	0.594417	0.196577	0.00362938	5.39433e-05	0.0342417	-0.0922904	-0.0580486	0.19992	0.30609	-0.00169125	7.70013e-05	-0.000469835	0      	0.005  	272.099
5.238017e+00      	39.8549	7.21922	7.22027	144.435	144.433	9.12872e-05	0.00424702	1.58967	0.954889	0.513188	0.0121177	0.000200315	0.00634077	0.0207363	0.000523047	-0.00104629	0.000417289	-0.495409	-0.127879	0.825265	-1.35374	-0.351746	0.593468	0.197286	0.00368307	5.38714e-05	0.0343908	-0.0938771	-0.0594863	0.199936	0.30617	-0.00169045	7.7176e-05	-0.000469482	0      	0.005  	272.099
5.288017e+00      	39.8675	7.21922	7.22031	144.435	144.433	9.15371e-05	0.00433197	1.58965	0.947897	0.508945	0.0121218	0.000202505	0.00641062	0.0211598	0.000542702	-0.00104891	0.000417284	-0.480432	-0.127761	0.822999	-1.34586	-0.350953	0.592501	0.197996	0.00373682	5.3805e-05	0.0345405	-0.0954415	-0.060901	0.199951	0.306243	-0.00168971	7.73542e-05	-0.000469154	0      	0.005  	272.099
5.338017e+00      	39.8792	7.21922	7.22035	144.435	144.433	9.17923e-05	0.00441685	1.58963	0.941003	0.504691	0.0121259	0.00020471	0.00647947	0.021583	0.00056208	-0.00105142	0.000417279	-0.465998	-0.127648	0.820634	-1.33808	-0.350168	0.591516	0.198707	0.00379061	5.37438e-05	0.034691	-0.0969835	-0.0622925	0.199965	0.306311	-0.00168902	7.75361e-05	-0.000468852	0      	0.005  	272.099
5.388017e+00      	39.89  	7.21922	7.22039	144.435	144.433	9.20528e-05	0.00450161	1.58962	0.934208	0.50043	0.01213	0.000206929	0.00654734	0.0220056	0.000581185	-0.00105381	0.000417275	-0.452084	-0.127539	0.818173	-1.33039	-0.34939	0.590516	0.199419	0.00384446	5.36876e-05	0.0348422	-0.0985032	-0.063661	0.199977	0.306373	-0.00168839	7.77216e-05	-0.000468573	0      	0.005  	272.099
5.438017e+00      	39.8998	7.21922	7.22043	144.435	144.433	9.23185e-05	0.00458624	1.5896 	0.927511	0.496166	0.0121341	0.000209163	0.00661423	0.0224275	0.00060002	-0.0010561	0.00041727	-0.438668	-0.127435	0.815621	-1.32279	-0.34862	0.589501	0.200133	0.00389835	5.36362e-05	0.0349943	-0.100001	-0.0650063	0.199989	0.30643	-0.00168782	7.79107e-05	-0.000468318	0      	0.005  	272.099
5.488017e+00      	39.9088	7.21922	7.22047	144.435	144.433	9.25896e-05	0.0046707	1.58958	0.92091	0.491901	0.0121383	0.000211414	0.00668015	0.0228485	0.000618588	-0.00105827	0.000417265	-0.425728	-0.127335	0.812984	-1.31528	-0.347857	0.588473	0.200847	0.00395229	5.35894e-05	0.0351472	-0.101476	-0.0663284	0.199999	0.306482	-0.00168729	7.81034e-05	-0.000468085	0      	0.005  	272.099
5.538017e+00      	39.9169	7.21923	7.2205 	144.435	144.433	9.28659e-05	0.00475498	1.58956	0.914403	0.487639	0.0121426	0.000213681	0.00674513	0.0232686	0.000636891	-0.00106034	0.00041726	-0.413243	-0.12724	0.810264	-1.30786	-0.347101	0.587432	0.201562	0.00400628	5.35471e-05	0.035301	-0.102928	-0.0676275	0.200009	0.306529	-0.00168681	7.82997e-05	-0.000467873	0      	0.005  	272.099
5.588017e+00      	39.9243	7.21923	7.22054	144.435	144.433	9.31476e-05	0.00483903	1.58954	0.907991	0.483381	0.0121468	0.000215965	0.00680916	0.0236876	0.000654933	-0.0010623	0.000417255	-0.401196	-0.127148	0.807467	-1.30053	-0.346353	0.586378	0.202278	0.00406031	5.3509e-05	0.0354558	-0.104359	-0.0689034	0.200018	0.306572	-0.00168638	7.84995e-05	-0.000467682	0      	0.005  	272.099
5.638017e+00      	39.9308	7.21923	7.22058	144.435	144.433	9.34345e-05	0.00492283	1.58952	0.901671	0.47913	0.0121511	0.000218267	0.00687226	0.0241053	0.000672717	-0.00106417	0.00041725	-0.389567	-0.12706	0.804596	-1.29329	-0.345612	0.585314	0.202994	0.00411438	5.3475e-05	0.0356115	-0.105768	-0.0701563	0.200025	0.30661	-0.001686	7.8703e-05	-0.00046751	0      	0.005  	272.099
5.688017e+00      	39.9366	7.21923	7.22061	144.435	144.433	9.37267e-05	0.00500636	1.5895 	0.895442	0.474889	0.0121555	0.000220587	0.00693445	0.0245216	0.000690246	-0.00106593	0.000417245	-0.37834	-0.126975	0.801655	-1.28613	-0.344877	0.584239	0.20371	0.00416849	5.34449e-05	0.0357682	-0.107154	-0.0713862	0.200032	0.306643	-0.00168566	7.891e-05	-0.000467357	0      	0.005  	272.099
5.738017e+00      	39.9417	7.21923	7.22065	144.435	144.433	9.40242e-05	0.00508958	1.58948	0.889303	0.470659	0.0121598	0.000222926	0.00699574	0.0249364	0.000707522	-0.0010676	0.00041724	-0.367496	-0.126894	0.798647	-1.27907	-0.34415	0.583155	0.204427	0.00422263	5.34186e-05	0.0359259	-0.108519	-0.0725933	0.200038	0.306673	-0.00168536	7.91205e-05	-0.000467223	0      	0.005  	272.099
